country_name,indicator_name,year,gdp,growth_rate,recession
Spain,Annual GDP growth (percent change),2008,0.9,-75.0,True
Spain,Annual GDP growth (percent change),2009,-3.8,-522.2222222222223,True
Spain,Annual GDP growth (percent change),2010,0.2,-105.26315789473684,True
Spain,Annual GDP growth (percent change),2011,-0.8,-500.0,True
Spain,Annual GDP growth (percent change),2013,-1.4,-53.33333333333334,True
Spain,Annual GDP growth (percent change),2014,1.4,-200.0,True
Spain,Annual GDP growth (percent change),2016,3.0,-21.052631578947366,True
Spain,Annual GDP growth (percent change),2018,2.3,-23.33333333333334,True
Spain,Annual GDP growth (percent change),2019,2.0,-13.043478260869556,True
Spain,Annual GDP growth (percent change),2020,-11.2,-660.0,True
Spain,Annual GDP growth (percent change),2021,6.4,-157.14285714285717,True
Spain,Annual GDP growth (percent change),2022,5.8,-9.37500000000001,True
Spain,Annual GDP growth (percent change),2023,2.5,-56.89655172413792,True
Spain,Annual GDP growth (percent change),2024,1.7,-32.00000000000001,True
Sri Lanka,Annual GDP growth (percent change),1981,5.3,-8.62068965517241,True
Sri Lanka,Annual GDP growth (percent change),1982,5.2,-1.8867924528301772,True
Sri Lanka,Annual GDP growth (percent change),1983,3.3,-36.53846153846154,True
Sri Lanka,Annual GDP growth (percent change),1985,5.0,-25.373134328358216,True
Sri Lanka,Annual GDP growth (percent change),1986,4.3,-14.000000000000002,True
Sri Lanka,Annual GDP growth (percent change),1987,1.5,-65.11627906976744,True
Sri Lanka,Annual GDP growth (percent change),1989,2.3,-14.814814814814826,True
Sri Lanka,Annual GDP growth (percent change),1992,-3.1,-128.7037037037037,True
Sri Lanka,Annual GDP growth (percent change),1993,7.5,-341.93548387096774,True
Sri Lanka,Annual GDP growth (percent change),1995,6.1,-23.750000000000004,True
Sri Lanka,Annual GDP growth (percent change),1997,10.3,-15.573770491803263,True
Sri Lanka,Annual GDP growth (percent change),1998,-1.6,-115.53398058252426,True
Sri Lanka,Annual GDP growth (percent change),1999,2.9,-281.25,True
Sri Lanka,Annual GDP growth (percent change),2001,-1.9,-122.61904761904762,True
Sri Lanka,Annual GDP growth (percent change),2002,3.7,-294.7368421052632,True
Sri Lanka,Annual GDP growth (percent change),2004,5.4,-8.47457627118644,True
Sri Lanka,Annual GDP growth (percent change),2007,6.8,-11.688311688311693,True
Sri Lanka,Annual GDP growth (percent change),2008,6.0,-11.764705882352944,True
Sri Lanka,Annual GDP growth (percent change),2009,3.5,-41.666666666666664,True
Sri Lanka,Annual GDP growth (percent change),2012,8.6,-1.1494252873563204,True
Sri Lanka,Annual GDP growth (percent change),2013,4.1,-52.32558139534884,True
Sri Lanka,Annual GDP growth (percent change),2015,4.2,-34.375,True
Sri Lanka,Annual GDP growth (percent change),2018,2.3,-64.61538461538461,True
Sri Lanka,Annual GDP growth (percent change),2019,-0.2,-108.69565217391303,True
Sri Lanka,Annual GDP growth (percent change),2021,3.5,-176.08695652173913,True
Sri Lanka,Annual GDP growth (percent change),2022,-7.8,-322.8571428571429,True
Sudan,Annual GDP growth (percent change),1982,4.1,-34.92063492063493,True
Sudan,Annual GDP growth (percent change),1983,-1.5,-136.58536585365854,True
Sudan,Annual GDP growth (percent change),1985,-0.6,-89.28571428571428,True
Sudan,Annual GDP growth (percent change),1986,9.9,-1750.0,True
Sudan,Annual GDP growth (percent change),1987,6.5,-34.34343434343434,True
Sudan,Annual GDP growth (percent change),1988,4.3,-33.84615384615385,True
Sudan,Annual GDP growth (percent change),1989,1.4,-67.44186046511629,True
Sudan,Annual GDP growth (percent change),1990,0.8,-42.85714285714285,True
Sudan,Annual GDP growth (percent change),1992,5.5,-21.42857142857143,True
Sudan,Annual GDP growth (percent change),1993,2.8,-49.09090909090909,True
Sudan,Annual GDP growth (percent change),1996,5.5,-38.20224719101124,True
Sudan,Annual GDP growth (percent change),1999,4.2,-48.78048780487805,True
Sudan,Annual GDP growth (percent change),2002,5.9,-45.87155963302752,True
Sudan,Annual GDP growth (percent change),2004,5.1,-19.047619047619047,True
Sudan,Annual GDP growth (percent change),2007,5.7,-12.307692307692308,True
Sudan,Annual GDP growth (percent change),2008,3.8,-33.333333333333336,True
Sudan,Annual GDP growth (percent change),2009,-2.8,-173.6842105263158,True
Sudan,Annual GDP growth (percent change),2010,3.9,-239.28571428571433,True
Sudan,Annual GDP growth (percent change),2011,-3.2,-182.05128205128207,True
Sudan,Annual GDP growth (percent change),2013,2.0,-111.76470588235294,True
Sudan,Annual GDP growth (percent change),2016,4.7,-4.081632653061229,True
Sudan,Annual GDP growth (percent change),2017,0.8,-82.97872340425532,True
Sudan,Annual GDP growth (percent change),2018,-2.3,-387.49999999999994,True
Sudan,Annual GDP growth (percent change),2021,0.5,-113.88888888888889,True
Sudan,Annual GDP growth (percent change),2022,-2.5,-600.0,True
Sudan,Annual GDP growth (percent change),2024,0.3,-101.63934426229508,True
Suriname,Annual GDP growth (percent change),1981,1.9,-129.23076923076923,True
Suriname,Annual GDP growth (percent change),1982,-6.3,-431.57894736842104,True
Suriname,Annual GDP growth (percent change),1983,-5.1,-19.047619047619047,True
Suriname,Annual GDP growth (percent change),1984,-3.0,-41.17647058823529,True
Suriname,Annual GDP growth (percent change),1985,-0.9,-70.0,True
Suriname,Annual GDP growth (percent change),1988,10.8,-222.72727272727275,True
Suriname,Annual GDP growth (percent change),1989,2.3,-78.70370370370371,True
Suriname,Annual GDP growth (percent change),1990,-1.5,-165.2173913043478,True
Suriname,Annual GDP growth (percent change),1992,3.9,-128.26086956521738,True
Suriname,Annual GDP growth (percent change),1993,-2.2,-156.41025641025644,True
Suriname,Annual GDP growth (percent change),1995,11.3,-261.42857142857144,True
Suriname,Annual GDP growth (percent change),1996,11.2,-0.8849557522124019,True
Suriname,Annual GDP growth (percent change),1997,7.0,-37.5,True
Suriname,Annual GDP growth (percent change),1998,2.2,-68.57142857142857,True
Suriname,Annual GDP growth (percent change),1999,-0.9,-140.9090909090909,True
Suriname,Annual GDP growth (percent change),2000,-0.1,-88.88888888888889,True
Suriname,Annual GDP growth (percent change),2001,4.9,-5000.0,True
Suriname,Annual GDP growth (percent change),2002,3.7,-24.489795918367353,True
Suriname,Annual GDP growth (percent change),2005,4.9,-32.87671232876712,True
Suriname,Annual GDP growth (percent change),2007,5.1,-12.06896551724138,True
Suriname,Annual GDP growth (percent change),2008,4.1,-19.6078431372549,True
Suriname,Annual GDP growth (percent change),2009,3.0,-26.82926829268292,True
Suriname,Annual GDP growth (percent change),2012,2.7,-53.44827586206896,True
Suriname,Annual GDP growth (percent change),2014,0.3,-89.65517241379311,True
Suriname,Annual GDP growth (percent change),2015,-3.4,-1233.3333333333335,True
Suriname,Annual GDP growth (percent change),2017,1.6,-132.6530612244898,True
Suriname,Annual GDP growth (percent change),2019,1.1,-77.55102040816327,True
Suriname,Annual GDP growth (percent change),2020,-15.9,-1545.4545454545453,True
Suriname,Annual GDP growth (percent change),2021,-2.7,-83.01886792452831,True
Suriname,Annual GDP growth (percent change),2022,1.0,-137.037037037037,True
Sweden,Annual GDP growth (percent change),1981,4.5,-2.1739130434782483,True
Sweden,Annual GDP growth (percent change),1982,1.4,-68.88888888888889,True
Sweden,Annual GDP growth (percent change),1985,2.3,-46.51162790697675,True
Sweden,Annual GDP growth (percent change),1988,2.5,-24.242424242424242,True
Sweden,Annual GDP growth (percent change),1990,0.8,-70.37037037037037,True
Sweden,Annual GDP growth (percent change),1991,-1.1,-237.5,True
Sweden,Annual GDP growth (percent change),1992,-0.9,-18.181818181818187,True
Sweden,Annual GDP growth (percent change),1994,3.9,-316.66666666666663,True
Sweden,Annual GDP growth (percent change),1996,1.6,-58.974358974358964,True
Sweden,Annual GDP growth (percent change),1999,4.2,-2.3255813953488302,True
Sweden,Annual GDP growth (percent change),2001,1.4,-70.83333333333333,True
Sweden,Annual GDP growth (percent change),2005,2.9,-32.55813953488372,True
Sweden,Annual GDP growth (percent change),2007,3.4,-27.65957446808511,True
Sweden,Annual GDP growth (percent change),2008,-0.5,-114.70588235294117,True
Sweden,Annual GDP growth (percent change),2010,6.0,-239.53488372093022,True
Sweden,Annual GDP growth (percent change),2011,3.2,-46.666666666666664,True
Sweden,Annual GDP growth (percent change),2012,-0.6,-118.75,True
Sweden,Annual GDP growth (percent change),2013,1.2,-300.0,True
Sweden,Annual GDP growth (percent change),2016,2.1,-53.333333333333336,True
Sweden,Annual GDP growth (percent change),2018,2.0,-23.076923076923084,True
Sweden,Annual GDP growth (percent change),2020,-2.2,-210.0,True
Sweden,Annual GDP growth (percent change),2021,6.1,-377.27272727272725,True
Sweden,Annual GDP growth (percent change),2022,2.8,-54.0983606557377,True
Sweden,Annual GDP growth (percent change),2023,-0.7,-125.0,True
Sweden,Annual GDP growth (percent change),2024,0.6,-185.71428571428572,True
Switzerland,Annual GDP growth (percent change),1981,1.6,-68.62745098039215,True
Switzerland,Annual GDP growth (percent change),1982,-1.3,-181.25,True
Switzerland,Annual GDP growth (percent change),1983,0.6,-146.15384615384613,True
Switzerland,Annual GDP growth (percent change),1986,1.8,-51.35135135135136,True
Switzerland,Annual GDP growth (percent change),1987,1.5,-16.666666666666675,True
Switzerland,Annual GDP growth (percent change),1990,3.7,-15.909090909090917,True
Switzerland,Annual GDP growth (percent change),1991,-0.9,-124.32432432432432,True
Switzerland,Annual GDP growth (percent change),1992,-0.1,-88.88888888888889,True
Switzerland,Annual GDP growth (percent change),1994,1.3,-1400.0,True
Switzerland,Annual GDP growth (percent change),1995,0.6,-53.846153846153854,True
Switzerland,Annual GDP growth (percent change),1996,0.5,-16.666666666666664,True
Switzerland,Annual GDP growth (percent change),1999,1.6,-44.827586206896555,True
Switzerland,Annual GDP growth (percent change),2001,1.6,-60.97560975609755,True
Switzerland,Annual GDP growth (percent change),2002,-0.1,-106.25,True
Switzerland,Annual GDP growth (percent change),2004,2.5,-2600.0,True
Switzerland,Annual GDP growth (percent change),2007,3.9,-7.142857142857151,True
Switzerland,Annual GDP growth (percent change),2008,2.7,-30.76923076923076,True
Switzerland,Annual GDP growth (percent change),2009,-2.3,-185.18518518518516,True
Switzerland,Annual GDP growth (percent change),2010,3.2,-239.1304347826087,True
Switzerland,Annual GDP growth (percent change),2011,1.9,-40.625000000000014,True
Switzerland,Annual GDP growth (percent change),2012,1.2,-36.8421052631579,True
Switzerland,Annual GDP growth (percent change),2015,1.6,-30.43478260869564,True
Switzerland,Annual GDP growth (percent change),2017,1.4,-33.333333333333336,True
Switzerland,Annual GDP growth (percent change),2019,1.2,-58.62068965517242,True
Switzerland,Annual GDP growth (percent change),2020,-2.3,-291.66666666666663,True
Switzerland,Annual GDP growth (percent change),2021,5.4,-334.7826086956522,True
Switzerland,Annual GDP growth (percent change),2022,2.7,-50.0,True
Switzerland,Annual GDP growth (percent change),2023,0.9,-66.66666666666667,True
Syria,Annual GDP growth (percent change),1981,8.5,-19.047619047619047,True
Syria,Annual GDP growth (percent change),1982,2.6,-69.41176470588235,True
Syria,Annual GDP growth (percent change),1983,1.6,-38.46153846153846,True
Syria,Annual GDP growth (percent change),1984,-6.5,-506.25,True
Syria,Annual GDP growth (percent change),1985,7.3,-212.30769230769232,True
Syria,Annual GDP growth (percent change),1986,-4.8,-165.75342465753425,True
Syria,Annual GDP growth (percent change),1987,1.3,-127.08333333333334,True
Syria,Annual GDP growth (percent change),1989,-6.1,-148.03149606299212,True
Syria,Annual GDP growth (percent change),1990,10.4,-270.4918032786885,True
Syria,Annual GDP growth (percent change),1993,7.4,-43.93939393939393,True
Syria,Annual GDP growth (percent change),1994,5.5,-25.67567567567568,True
Syria,Annual GDP growth (percent change),1995,5.4,-1.8181818181818077,True
Syria,Annual GDP growth (percent change),1996,3.0,-44.44444444444445,True
Syria,Annual GDP growth (percent change),1997,-1.1,-136.66666666666666,True
Syria,Annual GDP growth (percent change),1998,5.6,-609.090909090909,True
Syria,Annual GDP growth (percent change),1999,-3.1,-155.35714285714286,True
Syria,Annual GDP growth (percent change),2000,2.3,-174.19354838709674,True
Syria,Annual GDP growth (percent change),2003,-2.0,-133.89830508474577,True
Syria,Annual GDP growth (percent change),2004,6.9,-445.0,True
Syria,Annual GDP growth (percent change),2005,6.2,-10.144927536231885,True
Syria,Annual GDP growth (percent change),2006,5.0,-19.354838709677423,True
Syria,Annual GDP growth (percent change),2008,4.5,-21.052631578947366,True
Syria,Annual GDP growth (percent change),2010,3.4,-42.372881355932215,True
São Tomé and Príncipe,Annual GDP growth (percent change),1982,3.1,-130.09708737864077,True
São Tomé and Príncipe,Annual GDP growth (percent change),1983,-3.9,-225.8064516129032,True
São Tomé and Príncipe,Annual GDP growth (percent change),1985,9.3,-254.99999999999997,True
São Tomé and Príncipe,Annual GDP growth (percent change),1986,-5.8,-162.36559139784944,True
São Tomé and Príncipe,Annual GDP growth (percent change),1987,-2.9,-50.0,True
São Tomé and Príncipe,Annual GDP growth (percent change),1988,2.0,-168.9655172413793,True
São Tomé and Príncipe,Annual GDP growth (percent change),1990,-2.2,-170.96774193548387,True
São Tomé and Príncipe,Annual GDP growth (percent change),1991,1.2,-154.54545454545453,True
São Tomé and Príncipe,Annual GDP growth (percent change),1992,0.7,-41.666666666666664,True
São Tomé and Príncipe,Annual GDP growth (percent change),1995,2.0,-9.090909090909093,True
São Tomé and Príncipe,Annual GDP growth (percent change),1996,1.5,-25.0,True
São Tomé and Príncipe,Annual GDP growth (percent change),1997,1.0,-33.333333333333336,True
São Tomé and Príncipe,Annual GDP growth (percent change),2000,0.4,-84.0,True
São Tomé and Príncipe,Annual GDP growth (percent change),2004,3.8,-42.42424242424242,True
São Tomé and Príncipe,Annual GDP growth (percent change),2007,3.3,-63.73626373626373,True
São Tomé and Príncipe,Annual GDP growth (percent change),2009,3.3,-59.756097560975604,True
São Tomé and Príncipe,Annual GDP growth (percent change),2010,1.4,-57.57575757575757,True
São Tomé and Príncipe,Annual GDP growth (percent change),2014,4.9,-3.9215686274509665,True
São Tomé and Príncipe,Annual GDP growth (percent change),2015,1.5,-69.38775510204083,True
São Tomé and Príncipe,Annual GDP growth (percent change),2017,4.1,-21.153846153846168,True
São Tomé and Príncipe,Annual GDP growth (percent change),2019,2.0,-54.54545454545454,True
São Tomé and Príncipe,Annual GDP growth (percent change),2021,1.9,-26.923076923076927,True
São Tomé and Príncipe,Annual GDP growth (percent change),2022,0.1,-94.73684210526315,True
Taiwan Province of China,Annual GDP growth (percent change),1981,7.1,-11.250000000000004,True
Taiwan Province of China,Annual GDP growth (percent change),1982,4.8,-32.3943661971831,True
Taiwan Province of China,Annual GDP growth (percent change),1985,4.8,-52.0,True
Taiwan Province of China,Annual GDP growth (percent change),1988,8.0,-37.5,True
Taiwan Province of China,Annual GDP growth (percent change),1990,5.5,-36.7816091954023,True
Taiwan Province of China,Annual GDP growth (percent change),1992,8.3,-1.1904761904761862,True
Taiwan Province of China,Annual GDP growth (percent change),1993,6.8,-18.07228915662652,True
Taiwan Province of China,Annual GDP growth (percent change),1995,6.5,-13.33333333333333,True
Taiwan Province of China,Annual GDP growth (percent change),1996,6.2,-4.61538461538461,True
Taiwan Province of China,Annual GDP growth (percent change),1997,6.1,-1.6129032258064613,True
Taiwan Province of China,Annual GDP growth (percent change),1998,4.2,-31.147540983606547,True
Taiwan Province of China,Annual GDP growth (percent change),2000,6.3,-5.97014925373135,True
Taiwan Province of China,Annual GDP growth (percent change),2001,-1.4,-122.22222222222223,True
Taiwan Province of China,Annual GDP growth (percent change),2002,5.5,-492.8571428571429,True
Taiwan Province of China,Annual GDP growth (percent change),2003,4.2,-23.636363636363633,True
Taiwan Province of China,Annual GDP growth (percent change),2005,5.4,-22.857142857142854,True
Taiwan Province of China,Annual GDP growth (percent change),2008,0.8,-88.40579710144928,True
Taiwan Province of China,Annual GDP growth (percent change),2009,-1.6,-300.0,True
Taiwan Province of China,Annual GDP growth (percent change),2010,10.2,-737.4999999999999,True
Taiwan Province of China,Annual GDP growth (percent change),2011,3.7,-63.725490196078425,True
Taiwan Province of China,Annual GDP growth (percent change),2012,2.2,-40.54054054054054,True
Taiwan Province of China,Annual GDP growth (percent change),2015,1.5,-68.08510638297874,True
Taiwan Province of China,Annual GDP growth (percent change),2018,2.8,-15.151515151515149,True
Taiwan Province of China,Annual GDP growth (percent change),2022,2.4,-63.07692307692307,True
Taiwan Province of China,Annual GDP growth (percent change),2023,0.8,-66.66666666666666,True
Tajikistan,Annual GDP growth (percent change),1995,-12.5,-41.58878504672897,True
Tajikistan,Annual GDP growth (percent change),1996,-4.4,-64.8,True
Tajikistan,Annual GDP growth (percent change),1997,1.7,-138.63636363636363,True
Tajikistan,Annual GDP growth (percent change),1999,3.7,-30.188679245283012,True
Tajikistan,Annual GDP growth (percent change),2002,9.1,-10.784313725490192,True
Tajikistan,Annual GDP growth (percent change),2005,6.7,-36.79245283018867,True
Tajikistan,Annual GDP growth (percent change),2009,3.9,-50.63291139240506,True
Tajikistan,Annual GDP growth (percent change),2013,7.4,-1.3333333333333308,True
Tajikistan,Annual GDP growth (percent change),2014,6.7,-9.459459459459463,True
Tajikistan,Annual GDP growth (percent change),2015,6.0,-10.447761194029848,True
Tajikistan,Annual GDP growth (percent change),2019,7.4,-2.631578947368407,True
Tajikistan,Annual GDP growth (percent change),2020,4.4,-40.54054054054054,True
Tajikistan,Annual GDP growth (percent change),2022,8.0,-14.893617021276595,True
Tajikistan,Annual GDP growth (percent change),2023,6.5,-18.75,True
Tajikistan,Annual GDP growth (percent change),2024,5.0,-23.076923076923073,True
Tanzania,Annual GDP growth (percent change),1981,0.5,-84.84848484848484,True
Tanzania,Annual GDP growth (percent change),1987,5.9,-10.606060606060597,True
Tanzania,Annual GDP growth (percent change),1988,4.4,-25.423728813559322,True
Tanzania,Annual GDP growth (percent change),1989,3.8,-13.636363636363647,True
Tanzania,Annual GDP growth (percent change),1991,2.1,-70.0,True
Tanzania,Annual GDP growth (percent change),1992,0.6,-71.42857142857143,True
Tanzania,Annual GDP growth (percent change),1997,3.5,-22.22222222222222,True
Tanzania,Annual GDP growth (percent change),2003,6.9,-4.1666666666666625,True
Tanzania,Annual GDP growth (percent change),2005,7.4,-5.128205128205121,True
Tanzania,Annual GDP growth (percent change),2006,4.7,-36.48648648648649,True
Tanzania,Annual GDP growth (percent change),2008,5.6,-34.11764705882353,True
Tanzania,Annual GDP growth (percent change),2009,5.4,-3.5714285714285587,True
Tanzania,Annual GDP growth (percent change),2012,5.1,-35.443037974683556,True
Tanzania,Annual GDP growth (percent change),2014,6.7,-1.4705882352941124,True
Tanzania,Annual GDP growth (percent change),2015,6.2,-7.462686567164178,True
Tanzania,Annual GDP growth (percent change),2017,6.8,-1.449275362318847,True
Tanzania,Annual GDP growth (percent change),2020,4.8,-31.428571428571427,True
Tanzania,Annual GDP growth (percent change),2022,4.7,-4.081632653061229,True
Thailand,Annual GDP growth (percent change),1982,5.4,-8.47457627118644,True
Thailand,Annual GDP growth (percent change),1985,4.6,-20.6896551724138,True
Thailand,Annual GDP growth (percent change),1989,12.2,-8.270676691729328,True
Thailand,Annual GDP growth (percent change),1990,11.6,-4.91803278688524,True
Thailand,Annual GDP growth (percent change),1991,8.4,-27.586206896551722,True
Thailand,Annual GDP growth (percent change),1993,8.7,-5.434782608695654,True
Thailand,Annual GDP growth (percent change),1994,8.0,-8.045977011494243,True
Thailand,Annual GDP growth (percent change),1996,5.7,-29.629629629629626,True
Thailand,Annual GDP growth (percent change),1997,-2.8,-149.12280701754386,True
Thailand,Annual GDP growth (percent change),1999,4.6,-160.52631578947367,True
Thailand,Annual GDP growth (percent change),2000,4.5,-2.1739130434782483,True
Thailand,Annual GDP growth (percent change),2001,3.4,-24.444444444444446,True
Thailand,Annual GDP growth (percent change),2004,6.3,-12.5,True
Thailand,Annual GDP growth (percent change),2005,4.2,-33.33333333333333,True
Thailand,Annual GDP growth (percent change),2008,1.7,-68.51851851851852,True
Thailand,Annual GDP growth (percent change),2009,-0.7,-141.17647058823528,True
Thailand,Annual GDP growth (percent change),2010,7.5,-1171.4285714285716,True
Thailand,Annual GDP growth (percent change),2011,0.8,-89.33333333333333,True
Thailand,Annual GDP growth (percent change),2013,2.7,-62.5,True
Thailand,Annual GDP growth (percent change),2014,1.0,-62.96296296296296,True
Thailand,Annual GDP growth (percent change),2019,2.1,-50.0,True
Thailand,Annual GDP growth (percent change),2020,-6.1,-390.4761904761905,True
Thailand,Annual GDP growth (percent change),2021,1.5,-124.59016393442623,True
Timor-Leste,Annual GDP growth (percent change),2002,-6.7,-141.1042944785276,True
Timor-Leste,Annual GDP growth (percent change),2003,-2.2,-67.16417910447761,True
Timor-Leste,Annual GDP growth (percent change),2004,0.4,-118.18181818181819,True
Timor-Leste,Annual GDP growth (percent change),2006,-4.1,-236.66666666666663,True
Timor-Leste,Annual GDP growth (percent change),2007,10.3,-351.219512195122,True
Timor-Leste,Annual GDP growth (percent change),2009,10.1,-11.403508771929827,True
Timor-Leste,Annual GDP growth (percent change),2010,9.3,-7.920792079207906,True
Timor-Leste,Annual GDP growth (percent change),2011,6.0,-35.483870967741936,True
Timor-Leste,Annual GDP growth (percent change),2012,4.9,-18.333333333333325,True
Timor-Leste,Annual GDP growth (percent change),2013,3.1,-36.73469387755103,True
Timor-Leste,Annual GDP growth (percent change),2015,2.8,-37.77777777777778,True
Timor-Leste,Annual GDP growth (percent change),2017,-3.1,-191.1764705882353,True
Timor-Leste,Annual GDP growth (percent change),2018,-0.7,-77.41935483870968,True
Timor-Leste,Annual GDP growth (percent change),2019,2.1,-400.0,True
Timor-Leste,Annual GDP growth (percent change),2020,-8.3,-495.23809523809524,True
Timor-Leste,Annual GDP growth (percent change),2021,2.9,-134.93975903614458,True
Timor-Leste,Annual GDP growth (percent change),2023,1.5,-61.53846153846154,True
Togo,Annual GDP growth (percent change),1984,5.9,-213.46153846153845,True
Togo,Annual GDP growth (percent change),1985,3.7,-37.28813559322034,True
Togo,Annual GDP growth (percent change),1986,3.3,-10.810810810810823,True
Togo,Annual GDP growth (percent change),1987,-2.5,-175.75757575757575,True
Togo,Annual GDP growth (percent change),1988,10.1,-504.0,True
Togo,Annual GDP growth (percent change),1989,4.1,-59.405940594059416,True
Togo,Annual GDP growth (percent change),1991,-0.6,-110.16949152542372,True
Togo,Annual GDP growth (percent change),1994,13.9,-185.2760736196319,True
Togo,Annual GDP growth (percent change),1996,-3.9,-119.79695431472082,True
Togo,Annual GDP growth (percent change),1997,3.8,-197.43589743589746,True
Togo,Annual GDP growth (percent change),1998,-2.3,-160.52631578947367,True
Togo,Annual GDP growth (percent change),1999,2.5,-208.6956521739131,True
Togo,Annual GDP growth (percent change),2000,-1.0,-140.0,True
Togo,Annual GDP growth (percent change),2001,0.8,-180.0,True
Togo,Annual GDP growth (percent change),2004,-1.0,-114.92537313432835,True
Togo,Annual GDP growth (percent change),2006,2.7,-157.4468085106383,True
Togo,Annual GDP growth (percent change),2007,1.2,-55.55555555555556,True
Togo,Annual GDP growth (percent change),2011,5.8,-1.6949152542372947,True
Togo,Annual GDP growth (percent change),2013,5.8,-7.936507936507942,True
Togo,Annual GDP growth (percent change),2014,5.6,-3.4482758620689724,True
Togo,Annual GDP growth (percent change),2015,5.5,-1.7857142857142794,True
Togo,Annual GDP growth (percent change),2017,4.0,-29.824561403508774,True
Togo,Annual GDP growth (percent change),2020,2.0,-59.183673469387756,True
Togo,Annual GDP growth (percent change),2022,5.8,-3.3333333333333326,True
Togo,Annual GDP growth (percent change),2023,5.4,-6.896551724137923,True
Togo,Annual GDP growth (percent change),2024,5.3,-1.85185185185186,True
Tonga,Annual GDP growth (percent change),1981,14.0,-11.392405063291145,True
Tonga,Annual GDP growth (percent change),1982,12.8,-8.571428571428562,True
Tonga,Annual GDP growth (percent change),1983,5.8,-54.6875,True
Tonga,Annual GDP growth (percent change),1985,5.6,-87.3015873015873,True
Tonga,Annual GDP growth (percent change),1987,1.7,-80.68181818181819,True
Tonga,Annual GDP growth (percent change),1988,-3.5,-305.8823529411765,True
Tonga,Annual GDP growth (percent change),1989,1.1,-131.42857142857142,True
Tonga,Annual GDP growth (percent change),1992,-3.8,-164.40677966101697,True
Tonga,Annual GDP growth (percent change),1993,-0.1,-97.36842105263158,True
Tonga,Annual GDP growth (percent change),1994,2.0,-2100.0,True
Tonga,Annual GDP growth (percent change),1996,0.1,-98.73417721518987,True
Tonga,Annual GDP growth (percent change),1997,-0.6,-699.9999999999999,True
Tonga,Annual GDP growth (percent change),1998,2.3,-483.3333333333333,True
Tonga,Annual GDP growth (percent change),2001,1.5,-60.526315789473685,True
Tonga,Annual GDP growth (percent change),2003,0.1,-97.77777777777777,True
Tonga,Annual GDP growth (percent change),2004,-1.9,-1999.9999999999995,True
Tonga,Annual GDP growth (percent change),2005,-0.4,-78.94736842105263,True
Tonga,Annual GDP growth (percent change),2008,4.8,-292.0,True
Tonga,Annual GDP growth (percent change),2009,-5.2,-208.33333333333334,True
Tonga,Annual GDP growth (percent change),2010,0.8,-115.38461538461537,True
Tonga,Annual GDP growth (percent change),2012,0.8,-88.23529411764706,True
Tonga,Annual GDP growth (percent change),2013,0.3,-62.5,True
Tonga,Annual GDP growth (percent change),2015,1.2,-40.0,True
Tonga,Annual GDP growth (percent change),2017,3.3,-50.0,True
Tonga,Annual GDP growth (percent change),2018,0.2,-93.93939393939394,True
Tonga,Annual GDP growth (percent change),2020,0.5,-28.57142857142857,True
Tonga,Annual GDP growth (percent change),2021,-2.7,-640.0,True
Tonga,Annual GDP growth (percent change),2022,-2.0,-25.92592592592593,True
Tonga,Annual GDP growth (percent change),2023,2.6,-229.99999999999997,True
Tonga,Annual GDP growth (percent change),2024,2.5,-3.8461538461538547,True
Trinidad and Tobago,Annual GDP growth (percent change),1981,4.6,-55.769230769230774,True
Trinidad and Tobago,Annual GDP growth (percent change),1982,3.8,-17.391304347826086,True
Trinidad and Tobago,Annual GDP growth (percent change),1983,-10.3,-371.0526315789474,True
Trinidad and Tobago,Annual GDP growth (percent change),1984,-5.8,-43.689320388349515,True
Trinidad and Tobago,Annual GDP growth (percent change),1985,-4.1,-29.31034482758621,True
Trinidad and Tobago,Annual GDP growth (percent change),1986,-3.3,-19.512195121951216,True
Trinidad and Tobago,Annual GDP growth (percent change),1988,-3.9,-15.217391304347816,True
Trinidad and Tobago,Annual GDP growth (percent change),1989,-0.8,-79.48717948717949,True
Trinidad and Tobago,Annual GDP growth (percent change),1990,1.5,-287.5,True
Trinidad and Tobago,Annual GDP growth (percent change),1993,-0.7,-106.93069306930694,True
Trinidad and Tobago,Annual GDP growth (percent change),1994,3.6,-614.2857142857143,True
Trinidad and Tobago,Annual GDP growth (percent change),1999,8.0,-1.2345679012345623,True
Trinidad and Tobago,Annual GDP growth (percent change),2000,6.9,-13.749999999999996,True
Trinidad and Tobago,Annual GDP growth (percent change),2001,3.7,-46.37681159420289,True
Trinidad and Tobago,Annual GDP growth (percent change),2004,7.3,-47.48201438848921,True
Trinidad and Tobago,Annual GDP growth (percent change),2005,5.9,-19.17808219178081,True
Trinidad and Tobago,Annual GDP growth (percent change),2007,4.3,-69.71830985915493,True
Trinidad and Tobago,Annual GDP growth (percent change),2008,3.3,-23.25581395348837,True
Trinidad and Tobago,Annual GDP growth (percent change),2009,-4.8,-245.45454545454547,True
Trinidad and Tobago,Annual GDP growth (percent change),2010,3.5,-172.91666666666669,True
Trinidad and Tobago,Annual GDP growth (percent change),2011,-0.2,-105.71428571428572,True
Trinidad and Tobago,Annual GDP growth (percent change),2012,3.5,-1850.0,True
Trinidad and Tobago,Annual GDP growth (percent change),2015,1.0,-74.35897435897436,True
Trinidad and Tobago,Annual GDP growth (percent change),2016,-7.5,-850.0,True
Trinidad and Tobago,Annual GDP growth (percent change),2017,-4.8,-36.0,True
